Title,Publication Year,Publication url,Abstract,Abstract entirety
European Conference on Machine Learning,2007,https://scholar.google.com/scholar?cluster=3807634396576768464&hl=en&oi=scholarr,unknown,1
HAP RC: an automatically configurable planning system,2005,https://content.iospress.com/articles/ai-communications/aic335,"This paper presents an adaptive planning system, called HAP RC, which automatically fine-tunes its planning parameters according to the morphology of the problem in hand, through a combination of Planning, Machine Learning and Knowledge-Based techniques. The adaptation is guided by a rule-based system that sets planner configuration parameters based on measurable characteristics of the problem instance. The knowledge of the rule system has been acquired through a rule induction algorithm. Specifically, the approach of propositional rule learning was applied to a dataset produced by results from experiments on a large number of problems from various domains, including those used in the three International Planning Competitions. The improvement of the adaptive system over the original planner is assessed through thorough experiments in problems of both known and unknown domains.",1
Improving Distantly-Supervised Relation Extraction Through BERT-Based Label and Instance Embeddings,2021,https://ieeexplore.ieee.org/abstract/document/9405641/,"Distantly-supervised relation extraction (RE) is an effective method to scale RE to large corpora but suffers from noisy labels. Existing approaches try to alleviate noise through multi-instance learning and by providing additional information but manage to recognize mainly the top frequent relations, neglecting those in the long-tail. We propose REDSandT (Relation Extraction with Distant Supervision and Transformers), a novel distantly-supervised transformer-based RE method that manages to capture a wider set of relations through highly informative instance and label embeddings for RE by exploiting BERT’s pre-trained model, and the relationship between labels and entities, respectively. We guide REDSandT to focus solely on relational tokens by fine-tuning BERT on a structured input, including the sub-tree connecting an entity pair and the entities’ types. Using the extracted informative vectors, we shape label …",0
Machine learning techniques for short-term electric load forecasting,2017,http://ikee.lib.auth.gr/record/294603/files/GRI-2017-20362.pdf,"Economic growth in the modern world, depends directly on the availability of electric energy, especially because most societies, industries, and economies depend almost entirely on its use. The availability of a source of continuous, cheap, and reliable energy is of foremost economic importance. Electric load forecasting is an important tool used to ensure that the energy supplied by utilities meets the consumers needs. To this end, a staff of trained personnel is needed to carry out this specialized function. Load forecasting is always defined as basically the science or art of predicting the future load on a given system, for a specified period of time ahead. These predictions may be just for a fraction of an hour ahead for operation purposes, or as much as 20 years into the future for planning purposes. The purpose of this master thesis is to create accurate machine learning models for short-term electric load demand forecasting in short-term horizon (for 1 day ahead) for the Greek Electric Network Grid. TheloaddatathattheThesisusesoriginatesfromIPTOwhichstandsforIndependentPowerTransmission Operator. Meteorological Features taken from Dark Sky API. To compare the Thesis predictions to the systempredictions, nextdaycurrentloadpredictionsfromOoEMwhichstandsforOperatorofElectricity Market in Greece were used.The datasets were downloaded from its origins, preprocessed, cleaned and six machine learning algorithms was used. After four different types of experiments, the combination of SVM, XGBoost and Model Trees models was used in order to get 2.4% prediction error and on the other hand OoEM gives 2.53% prediction error. Hence …",0
Drawing parallels between multi-label classification and multi-target regression,2014,http://users.auth.gr/users/0/9/022090/public_html/publications/slides/spyromitrosECMLPKDD14MTPW.pdf,"Drawing parallels between multi-label classification and multi-target regression Page 1 
International Workshop on Multi-Target Prediction Nancy, France, September 15th, 2014 
Drawing Parallels between Multi-label Classification and Multi-target Regression Grigorios 
Tsoumakas, Eleftherios Spyromitros-Xioufis, and Ioannis Vlahavas Drawing Parallels between 
Multi-label Classification and Multi-target Regression Grigorios Tsoumakas, Eleftherios 
Spyromitros-Xioufis, and Ioannis Vlahavas Machine Learning and Knowledge Discovery (MLKD) 
group Department of Informatics, Aristotle University of Thessaloniki, Greece Page 2 International 
Workshop on Multi-Target Prediction Nancy, France, September 15th, 2014 Drawing Parallels 
between Multi-label Classification and Multi-target Regression Grigorios Tsoumakas, Eleftherios 
Spyromitros-Xioufis, and Ioannis Vlahavas • Two instances of multi-target prediction -& --…",0
A hybrid approach for cold-start recommendations of videolectures,2011,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.369.3516&rep=rep1&type=pdf,This paper presents the solution which ranked 2nd in the “cold-start” recommendations task of the ECML/PKDD 2011 discovery challenge. The task was the recommendation of new videolectures to new users of the Videolectures. net Web site. The proposed solution is a hybrid recommendation approach which combines content-based and collaborative information. Structured and unstructured textual attributes which describe each lecture are synthesized to create a vector representation with tf/idf weights. Collaborative information is incorporated for query expansion with a novel method which identifies neighboring lectures in a co-viewing graph and uses them to supplement missing attributes. The cosine similarity measure is used to find similar lectures and final recommendations are made by also accounting the coexistence duration of lectures. The results of the competition show that the proposed approach is able to give accurate “cold-start” recommendations.,1
"AUTH@ CLSciSumm 20, LaySumm 20, LongSumm 20",2020,https://www.aclweb.org/anthology/2020.sdp-1.28/,"We present the systems we submitted for the shared tasks of the Workshop on Scholarly Document Processing at EMNLP 2020. Our approaches to the tasks are focused on exploiting large Transformer models pre-trained on huge corpora and adapting them to the different shared tasks. For tasks 1A and 1B of CL-SciSumm we are using different variants of the BERT model to tackle the tasks of “cited text span” and “facet” identification. For the summarization tasks 2 of CL-SciSumm, LaySumm and LongSumm we make use of different variants of the PEGASUS model, with and without fine-tuning, adapted to the nuances of each one of those particular tasks.",1
Beyond MeSH: Fine-grained semantic indexing of biomedical literature based on weak supervision,2020,https://www.sciencedirect.com/science/article/pii/S0306457319312415,"In this work, we propose a method for the automated refinement of subject annotations in biomedical literature at the level of concepts. Semantic indexing and search of biomedical articles in MEDLINE/PubMed are based on semantic subject annotations with MeSH descriptors that may correspond to several related but distinct biomedical concepts. Such semantic annotations do not adhere to the level of detail available in the domain knowledge and may not be sufficient to fulfil the information needs of experts in the domain. To this end, we propose a new method that uses weak supervision to train a concept annotator on the literature available for a particular disease. We test this method on the MeSH descriptors for two diseases: Alzheimer’s Disease and Duchenne Muscular Dystrophy. The results indicate that concept-occurrence is a strong heuristic for automated subject annotation refinement and its use as weak …",0
Structured summarization of academic publications,2019,https://arxiv.org/abs/1905.07695,"We propose SUSIE, a novel summarization method that can work with state-of-the-art summarization models in order to produce structured scientific summaries for academic articles. We also created PMC-SA, a new dataset of academic publications, suitable for the task of structured summarization with neural networks. We apply SUSIE combined with three different summarization models on the new PMC-SA dataset and we show that the proposed method improves the performance of all models by as much as 4 ROUGE points.",1
Using multi-target feature evaluation to discover factors that affect business process behavior,2018,https://www.sciencedirect.com/science/article/pii/S0166361517307704,"Certain business environments, like health-care or customer service, host complex and highly variable business processes. In such situations, we expect fluctuating process behavior, which is difficult to attribute to specific causes, at least automatically. This work aims to provide process analysts with an additional tool to discover factors that affect the process flow. To this end, we propose a three-stage methodology to deal with the several challenges of this goal.Adhering to the process mining paradigm that suggests for evidence-based process analysis and improvement, we introduce a horizontal partitioning approach to identify elements of process behavior during the first stage. Then, during the second stage, we discuss how log manipulations can yield characteristics that reflect various perspectives of the process. Finally, we propose a multi-target feature evaluation step to deliver insights about the associations …",0
Integrating multiple immunogenetic data sources for feature extraction and mining somatic hypermutation patterns: the case of “towards analysis” in chronic lymphocytic leukaemia,2016,https://link.springer.com/article/10.1186/s12859-016-1044-3,"Somatic Hypermutation (SHM) refers to the introduction of mutations within rearranged V(D)J genes, a process that increases the diversity of Immunoglobulins (IGs). The analysis of SHM has offered critical insight into the physiology and pathology of B cells, leading to strong prognostication markers for clinical outcome in chronic lymphocytic leukaemia (CLL), the most frequent adult B-cell malignancy. In this paper we present a methodology for integrating multiple immunogenetic and clinocobiological data sources in order to extract features and create high quality datasets for SHM analysis in IG receptors of CLL patients. This dataset is used as the basis for a higher level integration procedure, inspired form social choice theory. This is applied in the Towards Analysis, our attempt to investigate the potential ontogenetic transformation of genes belonging to specific stereotyped CLL subsets towards other genes or …",0
"Mining multi-label data, data mining and knowledge discovery handbook, O. Maimon, L. Rokach",2010,https://scholar.google.com/scholar?cluster=10825670838484082061&hl=en&oi=scholarr,unknown,1
Web services for adaptive planning,2004,http://lpis.csd.auth.gr/publications/tsoumakas-ecai04workshop.pdf,"This paper presents the design and development of an adaptive planning system using the technology of Web services. The Web-based adaptive planning system consists of two modules that can work independently. The first one is called HAP-WS and is the Web service interface to the domain independent planner HAP (Highly Adjustable Planner) that can be customized through the adjustment of several parameters, either manually or automatically. In the manual mode, the user itself adjusts planner parameters giving explicitly the values. In the automatic mode, the second subsystem, called LAMP-WS, computes the values of the planning parameters of HAP. LAMP-WS is the Web service interface to the learning system LAMP (Lazy Adaptive Multicriteria Planning) that can automatically configure a planning system using instance-based learning on past performance data of that system. The two subsystems are implemented as independent Web services, which can be used stand-alone and reside in different servers in potentially different geographical locations.",1
Towards adaptive heuristic planning through machine learning,2002,https://www.academia.edu/download/42207533/hap.pdf,"In domain independent heuristic planning there is a number of planning systems with very good performance on some problems and very poor on others. Few attempts have been made in the past to explain this phenomenon. In this paper we use machine learning techniques to discover knowledge hidden in the dynamics of the planning process that would relate specific characteristics of a planning problem with specific properties of a planning system that lead to good or bad performance. By this, we aim at shedding light to some of the dark areas of heuristic planning and develop an adaptive planner that would be able to optimize its configuration according to the problem at hand.",1
Keywords lie far from the mean of all words in local vector space,2020,https://arxiv.org/abs/2008.09513,"Keyword extraction is an important document process that aims at finding a small set of terms that concisely describe a document's topics. The most popular state-of-the-art unsupervised approaches belong to the family of the graph-based methods that build a graph-of-words and use various centrality measures to score the nodes (candidate keywords). In this work, we follow a different path to detect the keywords from a text document by modeling the main distribution of the document's words using local word vector representations. Then, we rank the candidates based on their position in the text and the distance between the corresponding local vectors and the main distribution's center. We confirm the high performance of our approach compared to strong baselines and state-of-the-art unsupervised keyword extraction methods, through an extended experimental study, investigating the properties of the local representations.",1
WAMBy: An information retrieval approach to web-based question answering,2018,https://dl.acm.org/doi/abs/10.1145/3200947.3201023,"Nowadays, most answers to natural language questions can be found in the first few results of web search engines. We describe the WAMBy question answering system that attempts to extract answers from the top 10 results of Google. We propose a new ranking method for factoid answers that among others takes into account the semantic similarity of the context of each answer candidate with the question and named entities found in the titles and the snippets of search results. The proposed method gave very promising results in a variety of questions. Also we describe the methods used for non-factoid answer extraction and ranking. An important part of the system is a new text similarity measure that extends TF-IDF by utilizing word vectors. The new text similarity measure solves the problem of synonyms and improves the performance of TF-IDF in the paraphrase identification task. The source code of WAMBy is …",0
Unsupervised keyphrase extraction based on outlier detection,2018,https://www.researchgate.net/profile/Eirini-Papagiannopoulou/publication/327010290_Unsupervised_Keyphrase_Extraction_Based_on_Outlier_Detection/links/5b7b31bb4585151fd123ca62/Unsupervised-Keyphrase-Extraction-Based-on-Outlier-Detection.pdf,"We propose a novel unsupervised keyphrase extraction approach based on outlier detection. Our approach starts by training word embeddings on the target document to capture semantic regularities among the words. It then uses the minimum covariance determinant estimator to model the distribution of non-keyphrase word vectors, under the assumption that these vectors come from the same distribution, indicative of their irrelevance to the semantics expresses by the dimensions of the learned vector representation. Candidate keyphrases are based on words that are outliers of this dominant distribution. Empirical results show that our approach outperforms state-of-the-art unsupervised keyphrase extraction methods.",1
An empirical comparison of methods for multi-label data stream classification,2016,https://link.springer.com/chapter/10.1007/978-3-319-47898-2_16,This paper studies the problem of multi-label classification in the context of data streams. We discuss related work in this area and present our implementation of several existing approaches as part of the Mulan software. We present empirical results on a real-world data stream concerning media monitoring and discuss and draw a number of conclusions regarding their performance.,1
Improving Gibbs Sampling Predictions on Unseen Data for Latent Dirichlet Allocation,2015,https://scholar.google.com/scholar?cluster=8791589631129028331&hl=en&oi=scholarr,"Latent Dirichlet Allocation (LDA) is a generative probabilistic model for discovering the underlying structure of discrete data. LDA and its extensions have been used in unsupervised and supervised learning tasks across a variety of data types including textual, image and biological data. Several methods have been presented for inference of LDA parameters, including Variational Bayesian inference (VB), Collapsed Variational Bayesian inference (CVB) and Collapsed Gibbs Sampling (CGS). This work introduces a novel method for generating LDA predictions on unobserved data, given a model trained by CGS, by employing the full distribution of word tokens over topics, in a fashion similar to the one followed by CVB0 (a variant of CVB). We perform extensive empirical comparisons of our prediction method with the predictions generated by CGS and CVB0 on real-world data for both standard unsupervised LDA and Prior LDA, one of the supervised variants of LDA for multi-label data. The results show a consistent advantage of our method over CGS under all experimental conditions, and over CVB0 under the majority of conditions.",1
"Artificial Intelligence Applications and Innovations: Proceedings of the 5th IFIP Conference on Artificial Intelligence Applications and Innovations (AIAI'2009), April 23-25, 2009, Thessaloniki, Greece",2009,https://books.google.com/books?hl=en&lr=&id=BrGxEVpiiRIC&oi=fnd&pg=PA1&dq=info:5CMCKC9k0awJ:scholar.google.com&ots=gU5I264b_G&sig=O-5KGY7sLw1UXO8Mxp9vhWZz_Yc,"The ever expanding abundance of information and computing power enables-searchers and users to tackle highly interesting issues, such as applications prov-ing personalized access and interactivity to multimodal information based on user preferences and semantic concepts or human-machine interface systems utilizing information on the affective state of the user. The general focus of the AIAI conf-ence is to provide insights on how AI can be implemented in real world applications. This volume contains papers selected for presentation at the 5th IFIP Conf-ence on Artificial Intelligence Applications & Innovations (AIAI 2009) being held from 23rd till 25th of April, in Thessaloniki, Greece. The IFIP AIAI 2009 conf-ence is co-organized by the Aristotle University of Thessaloniki, by the University of Macedonia Thessaloniki and by the Democritus University of Thrace. AIAI 2009 is the official conference of the WG12. 5"" Artificial Intelligence Appli-tions"" working group of IFIP TC12 the International Federation for Information Processing Technical Committee on Artificial Intelligence (AI). It is a conference growing and maintaining high standards of quality. The p-pose of the 5th IFIP AIAI Conference is to bring together researchers, engineers and practitioners interested in the technical advances and business/industrial-plications of intelligent systems. AIAI 2009 is not only focused in providing-sights on how AI can be implemented in real world applications, but it also covers innovative methods, tools and ideas of AI on architectural and algorithmic level.",1
Incremental clustering for the classification of concept-drifting data streams,2008,https://www.researchgate.net/profile/Grigorios-Tsoumakas/publication/228980443_Incremental_Clustering_for_the_Classification_of_Concept-Drifting_Data_Streams/links/57357df008ae9ace840962a9/Incremental-Clustering-for-the-Classification-of-Concept-Drifting-Data-Streams.pdf,"Concept drift is a common phenomenon in streaming data environments and constitutes an interesting challenge for researchers in the machine learning and data mining community. This paper proposes a probabilistic representation model for data stream classification and investigates the use of incremental clustering algorithms in order to identify and adapt to concept drift. An experimental study is performed using three real-world datasets from the text domain, a basic implementation of the proposed framework and three baseline methods for dealing with drifting concepts. Results are promising and encourage further investigation.",1
Rule induction for automatic configuration of planning systems,2003,http://lpis.csd.auth.gr/publications/TR-LPIS-142-03.pdf,"This paper presents a methodology for building an adaptive planning system, which automatically fine-tunes its planning parameters according to the morphology of the problem in hand, through a combination of Planning, Machine Learning and Knowledge-Based techniques. The adaptation is guided by a rule-based system that sets planner configuration parameters based on measurable characteristics of the problem instance. The knowledge of the rule system has been acquired through a rule induction algorithm. Specifically, the approach of propositional rule learning was applied to a dataset produced by results from experiments on a large number of problems from various domains, including those used in the three International Planning Competitions. The validity of our methodology is assessed through thorough experimental results that demonstrate the boost in performance of the planning system in problems of both known and unknown domains.",1
Similarity based distributed classification,2002,https://www.academia.edu/download/46076415/Similarity_Based_Distributed_Classificat20160530-23643-inngf5.pdf,"Most distributed knowledge discovery approaches view data distribution as a technical issue and combine local models aiming at a single global model. This however, is unsuitable for inherently distributed databases, which often produce models that differ semantically. In this paper we present an approach for distributed classification that uses the pairwise similarity of local models in order to produce a better model for each of the distributed databases. This is achieved by averaging the decisions of all local models weighted by their similarity with the model induced from the origin of the unlabelled data.",1
Land Evaluation-An Artificial Intelligence Approach,2001,https://www.igi-global.com/chapter/land-evaluation-artificial-intelligence-approach/18533,"A major environmental concern of today’s scientists is the inefficient exploitation of natural resources. The land is the ultimate source of wealth and the foundation on which civilization is constructed. Inappropriate land use, leads to destruction of the land resource, poverty and other social problems, and even to the destruction of civilization. To avoid such phenomena, land evaluation is employed, for rational land use planning and appropriate and sustainable use of natural and human resources (Rossiter, 1994). The management of land use is an interdisciplinary activity that relies on large amounts of information from different sources. Land evaluators need to collect information from soil surveyors, climatologists and census takers on land resource. They also need the expert knowledge of soil scientists, agronomists and economists on land use. In addition, land evaluators must select and apply the most appropriate …",0
Zero-shot classification of biomedical articles with emerging mesh descriptors,2020,https://dl.acm.org/doi/abs/10.1145/3411408.3411414,"Although numerous applications that have been developed during the last years produce vast amounts of data, the inability to obtain their ground truth target values has triggered the appearance of several new machine learning (ML) variants that tackle such phenomena. The main reasons why this happens are the evolutionary nature that characterizes the majority of real-world problems, highly hindering the conventional approaches to be applied because of incompatibility, as well as the noisy sources of data or even the shortage of available training data to produce robust predictive models. The objective of this work is to provide a new ML approach in the field of zero-shot classification, focused on classifying abstracts that come from PubMed, a well-known resource of publications from the biomedical field. The proposed approach differs in that it uses bioBERT embeddings for transforming the textual data into a …",0
Yes/no question answering in bioasq 2019,2019,https://scholar.google.com/scholar?cluster=15068560430388812484&hl=en&oi=scholarr," The field of question answering has gained greater attention with the rise of deep neural networks. More and more approaches adopt paradigms which are based primarily on the powerful language representations models and transfer learning techniques to build efficient learning models which are able to outperform current state of the art systems. Endorsing this current trend, in this paper, we strive to take a step towards the goal of answering yes/no questions in the field of biomedicine. Specifically, the task is to give a short answer (yes or no) for a question written in natural language, finding clues including in a set of snippets that are related with this question. We propose three different deep neural network models, which are free of assumptions about predefined specific feature functions, while the key elements of these are the ELMo embeddings, the similarity matrices and/or sentiment information. The results …",0
Classifying Biomedical Figures by Modality via Multi-Label Learning,2019,https://ieeexplore.ieee.org/abstract/document/8654612/,"The figures found in biomedical literature are a vital part of biomedical research, education, and clinical decision. The multitude of their modalities and the lack of corresponding metadata constitute search and information, retrieval a difficult task. In this paper, we introduce novel multi-label modality classification approaches for biomedical figures without segmenting the compound figures. In particular, we investigate using both simple and compound figures for training a multi-label model to be used for annotating either all figures or only those predicted as compound by a compound figure detection model. Using data from the medical task of ImageCLEF 2016, we train our approaches with visual features and compare them with the approach involving compound figure separation into sub-figures. Furthermore, we study how multimodal learning, from both visual and textual features affects the tasks of classifying …",0
Unsupervised keyphrase extraction from scientific publications,2018,https://arxiv.org/abs/1808.03712,"We propose a novel unsupervised keyphrase extraction approach that filters candidate keywords using outlier detection. It starts by training word embeddings on the target document to capture semantic regularities among the words. It then uses the minimum covariance determinant estimator to model the distribution of non-keyphrase word vectors, under the assumption that these vectors come from the same distribution, indicative of their irrelevance to the semantics expressed by the dimensions of the learned vector representation. Candidate keyphrases only consist of words that are detected as outliers of this dominant distribution. Empirical results show that our approach outperforms state-of-the-art and recent unsupervised keyphrase extraction methods.",1
Transferring models in hybrid reinforcement learning agents,2011,https://link.springer.com/chapter/10.1007/978-3-642-23957-1_19,"The main objective of transfer learning is to reuse knowledge acquired in a previous learned task, in order to enhance the learning procedure in a new and more complex task. Transfer learning comprises a suitable solution for speeding up the learning procedure in Reinforcement Learning tasks. In this work, we propose a novel method for transferring models to a hybrid reinforcement learning agent. The models of the transition and reward functions of a source task, will be transferred to a relevant but different target task. The learning algorithm of the target task’s agent takes a hybrid approach, implementing both model-free and model-based learning, in order to fully exploit the presence of a model. The empirical evaluation, of the proposed approach, demonstrated significant results and performance improvements in the 3D Mountain Car task, by successfully using the models generated from the standard …",0
Fuzzy meta-learning: preliminary results,2001,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.21.4912&rep=rep1&type=pdf,"Learning from distributed data is becoming in our times a necessity, but it is also a complex and challenging task. Approaches developed so far have not dealt with the uncertainty, imprecision and vagueness involved in distributed learning. Meta-Learning, a successful approach for distributed data mining, is in this paper extended to handle the imprecision and uncertainty of the local models and the vagueness that characterizes the meta-learning process. The proposed approach, Fuzzy Meta-Learning uses a fuzzy inductive algorithm to meta-learn a global model from the degrees of certainty of the output of local classifiers. This way more accurate models of collective knowledge can be acquired from data with application both to inherently distributed databases and parts of a very large database. Preliminary results are promising and encourage further research towards this direction.",1
Multi-label sampling based on local label imbalance,2022,https://www.sciencedirect.com/science/article/pii/S003132032100474X,"Class imbalance is an inherent characteristic of multi-label data that hinders most multi-label learning methods. One efficient and flexible strategy to deal with this problem is to employ sampling techniques before training a multi-label learning model. Although existing multi-label sampling approaches alleviate the global imbalance of multi-label datasets, it is actually the imbalance level within the local neighbourhood of minority class examples that plays a key role in performance degradation. To address this issue, we propose a novel measure to assess the local label imbalance of multi-label datasets, as well as two multi-label sampling approaches, namely Multi-Label Synthetic Oversampling based on Local label imbalance (MLSOL) and Multi-Label Undersampling based on Local label imbalance (MLUL). By considering all informative labels, MLSOL creates more diverse and better labeled synthetic instances …",0
Drug-target interaction prediction via an ensemble of weighted nearest neighbors with interaction recovery,2021,https://link.springer.com/article/10.1007/s10489-021-02495-z,"Predicting drug-target interactions (DTI) via reliable computational methods is an effective and efficient way to mitigate the enormous costs and time of the drug discovery process. Structure-based drug similarities and sequence-based target protein similarities are the commonly used information for DTI prediction. Among numerous computational methods, neighborhood-based chemogenomic approaches that leverage drug and target similarities to perform predictions directly are simple but promising ones. However, existing similarity-based methods need to be re-trained to predict interactions for any new drugs or targets and cannot directly perform predictions for both new drugs, new targets, and new drug-target pairs. Furthermore, a large amount of missing (undetected) interactions in current DTI datasets hinders most DTI prediction methods. To address these issues, we propose a new method denoted as …",0
Towards Human-Centered Summarization: A Case Study on Financial News,2021,https://www.aclweb.org/anthology/2021.hcinlp-1.4/,"Recent Deep Learning (DL) summarization models greatly outperform traditional summarization methodologies, generating high-quality summaries. Despite their success, there are still important open issues, such as the limited engagement and trust of users in the whole process. In order to overcome these issues, we reconsider the task of summarization from a human-centered perspective. We propose to integrate a user interface with an underlying DL model, instead of tackling summarization as an isolated task from the end user. We present a novel system, where the user can actively participate in the whole summarization process. We also enable the user to gather insights into the causative factors that drive the model’s behavior, exploiting the self-attention mechanism. We focus on the financial domain, in order to demonstrate the efficiency of generic DL models for domain-specific applications. Our work takes a first step towards a model-interface co-design approach, where DL models evolve along user needs, paving the way towards human-computer text summarization interfaces.",1
VisioRed: A Visualisation Tool for Interpretable Predictive Maintenance,2021,https://arxiv.org/abs/2103.17003,"The use of machine learning rapidly increases in high-risk scenarios where decisions are required, for example in healthcare or industrial monitoring equipment. In crucial situations, a model that can offer meaningful explanations of its decision-making is essential. In industrial facilities, the equipment's well-timed maintenance is vital to ensure continuous operation to prevent money loss. Using machine learning, predictive and prescriptive maintenance attempt to anticipate and prevent eventual system failures. This paper introduces a visualisation tool incorporating interpretations to display information derived from predictive maintenance models, trained on time-series data.",1
Improving Zero-Shot Entity Retrieval through Effective Dense Representations,2021,https://arxiv.org/abs/2103.04156,"Entity Linking (EL) seeks to align entity mentions in text to entries in a knowledge-base and is usually comprised of two phases: candidate generation and candidate ranking. While most methods focus on the latter, it is the candidate generation phase that sets an upper bound to both time and accuracy performance of the overall EL system. This work's contribution is a significant improvement in candidate generation which thus raises the performance threshold for EL, by generating candidates that include the gold entity in the least candidate set (top-K). We propose a simple approach that efficiently embeds mention-entity pairs in dense space through a BERT-based bi-encoder. Specifically, we extend (Wu et al., 2020) by introducing a new pooling function and incorporating entity type side-information. We achieve a new state-of-the-art 84.28% accuracy on top-50 candidates on the Zeshel dataset, compared to the previous 82.06% on the top-64 of (Wu et al., 2020). We report the results from extensive experimentation using our proposed model on both seen and unseen entity datasets. Our results suggest that our method could be a useful complement to existing EL approaches.",1
Content-aware web robot detection,2020,https://link.springer.com/article/10.1007/s10489-020-01754-9,"Web crawlers account for more than a third of the total web traffic and they are threatening the security, privacy and veracity of web applications and their users. Businesses in finance, ticketing, and publishing, as well as websites with rich and unique content are the ones mostly affected by their actions. To deal with this problem, we present a novel web robot detection approach that takes advantage of the content of a website based on the assumption that human web users are interested in specific topics, while web robots crawl the web randomly. Our approach extends the typical user session representation of log-based features with a novel set of features that capture the semantics of the content of the requested resources. In addition, we contribute a new real-world dataset, which we make publicly available, towards alleviating the scarcity of open data in this field. Empirical results on this dataset validate our …",0
Altruist: argumentative explanations through local interpretations of predictive models,2020,https://arxiv.org/abs/2010.07650,"Interpretable machine learning is an emerging field providing solutions on acquiring insights into machine learning models' rationale. It has been put in the map of machine learning by suggesting ways to tackle key ethical and societal issues. However, existing techniques of interpretable machine learning are far from being comprehensible and explainable to the end user. Another key issue in this field is the lack of evaluation and selection criteria, making it difficult for the end user to choose the most appropriate interpretation technique for its use. In this study, we introduce a meta-explanation methodology that will provide truthful interpretations, in terms of feature importance, to the end user through argumentation. At the same time, this methodology can be used as an evaluation or selection tool for multiple interpretation techniques based on feature importance.",1
Studying the Evolution of Greek Words via Word Embeddings,2020,https://dl.acm.org/doi/abs/10.1145/3411408.3411425,"The meanings of words change over time, reflecting changes in language and society (political, economic or cultural). This study focuses on the more recent form of modern Greek, ie Demotic, also known as Dimotiki, aiming to trace semantic shifts of Greek words between consecutive time periods. We develop a systematic framework that gathers free online Greek digitized literature books and analyzes them using natural language processing tools to learn representations of human language. Then, we conduct an experimental analysis to evaluate the quality of our trained models as well as their ability to detect semantic shifts. We present representative results of actual semantic shifts in Greek words in the period 1980 to 2020.",1
Local Imbalance based Ensemble for Predicting Interactions between Novel Drugs and Targets,2020,https://lirias.kuleuven.be/retrieve/588030,"Computational prediction of drug-target interactions (DTI) reduces the number of candidate drugs to be verified by the tedious and costly experimental approach and expedites the drug discovery process. The most challenging task for computational DTI prediction methods is to predict interactions between new drugs and new targets due to the unavailability of interacting information for both new drugs and new targets. Although there are several methods that could predict interactions in new drug-target pairs, the accuracy of their predicting results is not adequate. To improve the performance of existing approaches, we propose three ensemble DTI prediction strategies that could accompany any DTI prediction method. The proposed ensemble approaches consist of several DTI prediction models learned on training subsets which have been defined by different sampling strategies. Experiments were conducted on four benchmark datasets and the obtained results indicate that the local imbalance-aware sampling strategy is the most effective.",1
Explaining sentiment prediction by generating exemplars in the latent space,2019,http://ikee.lib.auth.gr/record/309576/files/Thesis_Orestis.pdf,"In this thesis, we present an approach to explain the decisions of black box models for text classification. To this end, we build on the Local Interpretable Model-Agnostic Explanations (LIME) algorithm, which is a standard reference in the literature. LIME works by generating a neighborhood of samples around an instance for which we require an explanation. When it comes to text classification, LIME is only able to generate neighbors by randomly removing words or bi-grams from a given text. As a result, the synthetic data generated may not result into semantically meaningful textual sentences. In order to improve the generated neighborhood, we use a variational auto encoder that is able to generate neighbors of the initial instance which are close to it semantically, by randomly tweaking the latent space. Then we use these sentences along with their respective labels taken by the respective black box model in order to train a decision tree classifier from which we can then extract the exemplars as a final explanation. We conduct an experimental evaluation of the approach on two datasets and two black box models. Experimental results demonstrate that our proposed approach is able to produce accurate explanations.",1
Pattern recognition for the analysis of asthma,2019,https://ikee.lib.auth.gr/record/305480/files/GRI-2019-24496.pdf,"Motivation: The large amount of genomic data makes necessary the use of machine learning and data analysis techniques in order to extract useful information and discover hidden patterns. In this project, we apply biclustering for biomarker detection on real asthma datasets. Data: The datasets that we work with are 4. The first consists of clinical information for subjects that can be organized in 5 categories: general, blood, lung function, sputum, biopsy. The second and third contain gene expression and DNA methylation data, respectively. The last one includes micro RNA expression data.Methods: We use a biclustering method, called’FABIA: Factor Analysis for Bicluster Acquisition’. FABIA is a generative multiplicative model which is based on linear dependencies between gene expression and conditions to form biclusters. t-SNE algorithm is also used for the visualization of the data in 2 dimensions. We run FABIA algorithm multiple times and we rank the resulting biclusters. For the evaluation of the biclusters, 4 quality measures are being used. The first, information content, shows the amount of information each bicluster contains about the data. The next ones are the variance and mean squared residue (MSR). The fourth quality measure is the virtual error, which shows the tendency that genes follow under a set of conditions.Results: After applying FABIA multiple times on the datasets and getting the biclusters, we choose to examine only the robust ones. We consider a bicluster as robust if it has average overlap percentage more than 80% over the runs. These biclusters gave us combinations of particular features from the first dataset that may …",0
Multi-label modality classification for figures in biomedical literature,2017,https://ieeexplore.ieee.org/abstract/document/8104161/,"The figures found in biomedical literature are a vital part of biomedical research, education and clinical decision. The multitude of their modalities and the lack of corresponding meta-data, constitute search and information retrieval a difficult task. We present multi-label modality classification approaches for biomedical figures. In particular, we investigate using both simple and compound figures for training a multi-label model to be used for annotating either all figures, or only those predicted as compound by an initial compound figure detection model. Using data from the medical task of ImageCLEF 2016, we train our approaches with visual features and compare them with the standard approach involving compound figure separation into sub-figures. Furthermore, we present a web application for medical figure retrieval, which is based on one of our classification approaches and allows users to search for figures of …",0
