Title,Publication Year,Publication url,Abstract,Abstract entirety
A system for energy savings in an ambient intelligence environment,2011,https://link.springer.com/chapter/10.1007/978-3-642-23447-7_10,"This work presents an Ambient Intelligence system that targets energy consumption awareness and savings. The system was deployed at the School of Science and Technology of the International Hellenic University and follows a three-layer approach. The first layer hosts devices (currently smart plugs, sensor boards and smart clampers) suited for the purpose. The second layer, namely the aWESoME middleware (a WEb Service MiddlewarE), resolves interoperability issues on the first layer, by universally exposing all actuator functions and sensor data through Web Services. Finally, a prototype application, named iDEALISM, has been developed to reside on the topmost layer. iDEALISM presents and manages all heterogeneous devices in the same place, enabling users to make comparisons, and take informed decisions on saving energy.",1
PORSCE II: Using planning for semantic web service composition,2009,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.595.7740&rep=rep1&type=pdf,"This paper presents PORSCE II, an integrated system that performs automatic semantic web service composition through planning. In order to achieve that, an essential step is the translation of the web service composition problem into a planning problem. The planning problem is then solved using external domain-independent planning systems, and the solutions are visualized and evaluated. The system exploits semantic information to enhance the translation and planning processes.",1
Reinforcement learning and automated planning: A survey,2008,https://www.igi-global.com/chapter/reinforcement-learning-automated-planning/5322,"This article presents a detailed survey on Artificial Intelligent approaches, that combine Reinforcement Learning and Automated Planning. There is a close relationship between those two areas as they both deal with the process of guiding an agent, situated in a dynamic environment, in order to achieve a set of predefined goals. Therefore, it is straightforward to integrate learning and planning, in a single guiding mechanism and there have been many approaches in this direction during the past years. The approaches are organized and presented according to various characteristics, as the used planning mechanism or the reinforcement learning algorithm.",1
Negotiation of meaning and digital textbooks in the CLIL classroom,2007,https://scholar.google.com/scholar?cluster=1286768259277776884&hl=en&oi=scholarr,Unknown,1
A Knowledge-Based Web Information System for the Fusion of Distributed Classifers,2004,https://www.igi-global.com/chapter/web-information-systems/31128,"This chapter presents the design and development of WebDisC, a knowledge-based web information system for the fusion of classifiers induced at geographically distributed databases. The main features of our system are:(i) a declarative rule language for classifier selection that allows the combination of syntactically heterogeneous distributed classifiers;(ii) a variety of standard methods for fusing the output of distributed classifiers;(iii) a new approach for clustering classifiers in order to deal with the semantic heterogeneity of distributed classifiers, detect their interesting similarities and differences, and enhance their fusion; and (iv) an architecture based on the Web services paradigm that utilizes the open and scalable standards of XML and SOAP.",1
MACLP: multi agent constraint logic programming,2002,https://www.sciencedirect.com/science/article/pii/S0020025502001901,"Multi Agent Systems (MAS) have become the key technology for decomposing complex problems in order to solve them more efficiently, or for problems distributed in nature. However, many industrial applications besides their distributed nature, also involve a large number of parameters and constraints among them, i.e. they are combinatorial. Solving such particularly hard problems efficiently requires programming tools that combine MAS technology with a programming schema that facilitates the modeling and solution of constraints. This paper presents MACLP (Multi Agent Constraint Logic Programming), a logic-programming platform for building, in a declarative way, multi agent systems with constraint-solving capabilities. MACLP extends CSPCONS, a logic programming system that permits distributed program execution through communicating sequential Prolog processes with constraints, by providing all the …",0
Fuzzy stochastic automata for reactive learning and hybrid control,2002,https://link.springer.com/chapter/10.1007/3-540-46014-4_33,"Fuzzy Stochastic Automata (FSA) are suitable for the modelling of the reactive (memoryless) learning and for the control of hybrid systems. The concept of FSA is to switch between a fuzzy increase and a fuzzy decrease of the control action according to the sign of the product e e, where e = x-x d is the error of the system’s output and is its first derivative. The learning in FSA has stochastic features. The applications of FSA concern mainly autonomous systems and intelligent robots.",1
Cspcons: A Communicating Sequential Prolog with Constraints,2002,https://link.springer.com/chapter/10.1007/3-540-46014-4_8,"Cspcons is a programming language that supports program execution over multiple Prolog processes with constraints. The language is an extended version of Csp-ii, a version of Prolog that supports, among other features, channel-based communicating processes and TCP/IP communication and is based on the CSP model introduced by Hoare. Cspcons inherits all the advanced features of Csp-ii and extends it by introducing constraint solving capabilities to the processes. In Cspcons each Prolog process has one or more solvers attached and each solver is independent from the others, following the original Csp-ii model, thus resulting to a communicating sequential constraint logic programming system. Such a model can facilitate greatly the implementation of distributed CLP applications. Currently Cspcons offers a finite domain constraint solver, but the addition of new solvers is supported as they can be …",0
An adaptable framework for educational software evaluation,2000,https://link.springer.com/chapter/10.1007/978-1-4757-4919-9_23,"This paper proposes a framework for educational software evaluation based on the Multiple Criteria Decision Aid methodology. Evaluating educational software products is a twofold process: both the educational and the technical aspect of the evaluated products have to be considered. As far as the product educational effectiveness is concerned, we propose a set of attributes covering both the general educational features and the content of the product. From the technical point of view, a software attribute set based on the ISO/IEC 9126 standard has been chosen together with the accompanying measurement guidelines. Finally, an evaluation example involving three commercial educational software packages for mechanics is presented.",1
System architecture of a distributed expert system for the management of a national data network,1998,https://link.springer.com/chapter/10.1007/BFb0057465,"The management of large data networks, like a national WAN, is without any doubt a complex task. Taking into account the constantly increasing size and complexity of today's TCP/IP based networks, it becomes obvious that there is a demanding need for better than simple monitoring management tools. Expert system technology seems to be a very promising approach for the development of such tools. This paper describes the system architecture of ExperNet, a distributed expert system for the management of the National Computer Network of Ukraine, and the implementation of the tools used for its development. ExperNet is a multiagent system built in DEVICE, an active OODB enhanced with high level rules, that uses CS-Prolog II to implement the communication facilities required. The system employs HNMS+ and Big-Brother, two modified versions of existing network management tools, in order to …",0
Information theoretic multi-target feature selection via output space quantization,2019,https://www.mdpi.com/525600,"A key challenge in information theoretic feature selection is to estimate mutual information expressions that capture three desirable terms—the relevancy of a feature with the output, the redundancy and the complementarity between groups of features. The challenge becomes more pronounced in multi-target problems, where the output space is multi-dimensional. Our work presents an algorithm that captures these three desirable terms and is suitable for the well-known multi-target prediction settings of multi-label/dimensional classification and multivariate regression. We achieve this by combining two ideas—deriving low-order information theoretic approximations for the input space and using quantization algorithms for deriving low-dimensional approximations of the output space. Under the above framework we derive a novel criterion, G roup-JMI-Rand, which captures various high-order target interactions. In an extensive experimental study we showed that our suggested criterion achieves competing performance against various other information theoretic feature selection criteria suggested in the literature. View Full-Text",1
Agents teaching humans in reinforcement learning tasks,2014,https://irll.ca/files/publications/2014ala-zhan.pdf,"This paper extends our existing teacher-student framework to allow a knowledgeable agent to teach human students. An agent teacher instructs a human student by suggesting actions the student should take as it learns. This paper extends previous algorithms, used for agents teaching other agents, to develop several new algorithms for agents teaching humans. Our results in the Pac-Man domain show that our new approaches can indeed be effectively used to improve human learning. Moreover, some of these human-teaching approaches perform better than some of the original algorithms when one agent teaches another agent.",1
Planning and scheduling,2013,https://www.eetn.gr/index.php/about-eetn/eetn-publications/ai-research-in-greece/planning-and-scheduling,"Automated planning and scheduling is a branch of artificial intelligence that is concerned with the realization of strategies or action sequences, typically for execution by intelligent agents, autonomous robots and unmanned vehicles. Unlike classical control and classification problems, the solutions are complex and have to be discovered and optimized in multidimensional space.In static and deterministic environments that can be easily modeled, automated planning can be performed offline. Solutions can be found and evaluated prior to execution. However, in unknown, dynamic and non-deterministic environments, the strategy often needs to be revised online. Models and policies need to be adapted. Solutions usually resort to iterative trial and error processes commonly seen in artificial intelligence. These include dynamic programming, reinforcement learning and combinatorial optimization.",1
"Parallel and Constraint Logic Programming: An Introduction to Logic, Parallelism and Constraints",2012,https://books.google.com/books?hl=en&lr=&id=A9_vBwAAQBAJ&oi=fnd&pg=PA1&dq=info:5-5buMu8JawJ:scholar.google.com&ots=UehZ2VzfSz&sig=k-rQGq6Ua0_hYAGwxt4jGKeP6gY,"Constraint Logic Programming (CLP), an area of extreme research interest in recent years, extends the semantics of Prolog in such a way that the combinatorial explosion, a characteristic of most problems in the field of Artificial Intelligence, can be tackled efficiently. By employing solvers dedicated to each domain instead of the unification algorithm, CLP drastically reduces the search space of the problem, which leads to increased efficiency in the execution of logic programs. CLP offers the possibility of solving complex combinatorial problems in an efficient way, and at the same time maintains the advantages offered by the declarativeness of logic programming. The aim of this book is to present parallel and constraint logic programming, offering a basic understanding of the two fields to the reader new to the area. The first part of the book gives an introduction to the fundamental aspects of conventional logic programming which is necessary for understanding the parts that follow. The second part includes an introduction to parallel logic programming, architectures and implementations proposed in the area. Finally, the third part presents the principles of constraint logic programming. The last two parts also include descriptions of the supporting facilities for the two paradigms in two popular systems; ECLIPSe and SICStus. These platforms have been selected mainly because they offer both parallel and constraint features. Annotated and explained examples are also included in the relevant parts, offering a valuable guide and a first practical experience to the reader. Finally, applications of the covered paradigms are presented. The authors felt that a …",0
Multi-label learning approaches for music instrument recognition,2011,https://link.springer.com/chapter/10.1007/978-3-642-21916-0_77,"This paper presents the two winning approaches that we developed for the instrument recognition track of the ISMIS 2011 contest on Music Information. The solution that ranked first was based on the Binary Relevance approach and built a separate model for each instrument on a selected subset of the available training data. Moreover, a new ranking approach was utilized to produce an ordering of the instruments according to their degree of relevance to a given track. The solution that ranked second was based on the idea of constraining the number of pairs that were being predicted. It applied a transformation to the original dataset and utilized a variety of post-processing filters based on domain knowledge and exploratory analysis of the evaluation set. Both solutions were developed using the Mulan open-source software for multi-label learning.",1
Mining High Quality Clusters of SAGE Data,2007,http://lpis.csd.auth.gr/publications/tzanis_vdmb07.pdf,"Serial Analysis of Gene Expression (SAGE) is a method that allows the quantitative and simultaneous analysis of the whole gene function of a cell. One of the advantages of this method is that the experimenter does not have to select a priori the mRNA sequences that will be counted in a sample. This makes SAGE a powerful tool for analyzing gene expression and studying various diseases, such as cancer. An important concern in cancer studies is the discovery of the differences between healthy and cancerous samples and the accurate separation of these two groups of samples. However, the high dimensionality of the data, the multiple cell sources (ie bulk and cell line) and the multiple cancer subtypes make very difficult the effective clustering of SAGE libraries. Furthermore, the various sources of noise pose an extra challenge to data miners. For all these reasons we propose an approach that involves the discretization of the data, the selection of the most prominent gene tags and the use of a clustering algorithm in order to obtain more compact and reliable clusters that can assist cancer profiling. We experimented with two families of clustering algorithms, partitional and hierarchical, and we utilized various cluster validity criteria in order to evaluate the resulted clustering structures. The experimental results have shown that our approach provides more interesting clustering structures.",1
A parallel prolog resolution based on multiple unifications,1992,https://www.sciencedirect.com/science/article/pii/016781919290070N,"This paper presents two algorithms as extensions to the basic Resolution Principle of logic programs which exploit parallelism retaining the full semantics of Prolog. The first algorithm, called SPU, allows parallel execution of unifications belonging to deterministic paths of the proof tree, giving in effect AND-parallel execution. The second algorithm, called MPU, retains the benefits of SPU while exploiting OR-parallelism. We also present simulation results which are indicative of the performance of the proposed algorithms and finally we discuss implementation issues which give rise to the development of a parallel machine.",1
Flow control in packet-switched multistage interconnection networks,1992,https://www.computer.org/csdl/proceedings-article/cmpeur/1992/00218466/12OmNBcShRZ,"The authors present a threshold-based flow control procedure, based on feedback schemes for reducing the performance degradation of packet-switched multistage interconnection networks with binary routing, under a nonuniform hot spot traffic pattern. The use of the proposed feedback policies in such networks permits the discrimination between regular and hot packets, controls the tree saturation, and offers a significant network performance improvement.<>",1
Improved Biomedical Entity Recognition via Longer Context Modeling,2021,https://link.springer.com/chapter/10.1007/978-3-030-79150-6_4,"Biomedical Named Entity Recognition is a difficult task, aimed to identify all named entities in medical literature. The importance of the task becomes apparent as these entities are used to identify key features, enable better search results and can accelerate the process of reviewing related evidence to a medical case. This practice is known as Evidence-Based Medicine (EBM) and is globally used by medical practitioners who do not have the time to read all the latest developments in their respective fields. In this paper we propose a methodology which achieves state-of-the-art results in a plethora of Biomedical Named Entity Recognition datasets, with a lightweight approach that requires minimal training. Our model is end-to-end and capable of efficiently modeling significantly longer sequences than previous models, benefiting from inter-sentence dependencies.",1
TransforMED: End-to-Εnd Transformers for Evidence-Based Medicine and Argument Mining in medical literature,2021,https://www.sciencedirect.com/science/article/pii/S1532046421000964,"Argument Mining (AM) refers to the task of automatically identifying arguments in a text and finding their relations. In medical literature this is done by identifying Claims and Premises and classifying their relations as either Support or Attack. Evidence-Based Medicine (EBM) refers to the task of identifying all related evidence in medical literature to allow medical practitioners to make informed choices and form accurate treatment plans. This is achieved through the automatic identification of Population, Intervention, Comparator and Outcome entities (PICO) in the literature to limit the collection to only the most relevant documents. In this work, we combine EBM with AM in medical literature to increase the performance of the individual models and create high quality argument graphs, annotated with PICO entities. To that end, we introduce a state-of-the-art EBM model, used to predict the PICO entities and two novel …",0
Drug-Drug Interaction Classification Using Attention Based Neural Networks,2020,https://dl.acm.org/doi/abs/10.1145/3411408.3411461,"Drug-drug interaction (DDI) identification is the task of identifying potential interactions between drugs when administered simultaneously. The interactions can be synergetic or antagonistic as one drug can affect the other. Adverse drug reactions caused by antagonistic DDI can pose a serious threat to health and potentially lead to greater increase in health care expenditure. Multiple excellent resources for DDI already exist, although unable to keep up with the exponential increase in published biomedical literature. Most existing systems rely on handcrafted features to extract and classify the relationships between drugs. In this paper, we present a deep learning method of stacked bidirectional Long Short Term Memory (Bi-LSTM) and Convolutional neural (CNN) networks that utilize word embeddings, part-of-speech tags and distance embeddings respectively to perform the DDI extraction task and aid the drug …",0
Multi-target feature selection through output space clustering.,2019,https://intelligence.csd.auth.gr/wp-content/uploads/2021/01/Multi-target-feature-selection-through-output-ESANN-2019.pdf,"A key challenge in information theoretic feature selection is to estimate mutual information expressions that capture three desirable terms: the relevancy of a feature with the output, the redundancy and the complementarity between groups of features. The challenge becomes more pronounced in multi-target problems, where the output space is multidimensional. Our work presents a generic algorithm that captures these three desirable terms and is suitable for the well-known multi-target prediction settings of multi-label/dimensional classification and multivariate regression. We achieve this by combining two ideas: deriving low-order information theoretic approximations for the input space and using clustering for deriving low-dimensional approximations of the output space.",1
Adipose tissue as a biomarker in data mining predictive models of metabolic pathophysiologies,2017,https://link.springer.com/chapter/10.1007/978-981-10-7419-6_18,"It is well known that the metabolic syndrome emerges as one of the major public health issues worldwide. In diabetes and other metabolism related diseases, further complexity is added in diagnosis and prognosis due to the presence of metabolic syndrome, including obesity. Obesity, which is defined as an excess of body fat, can be described as an underlying risk factor of almost any of the aforementioned metabolic related pathologies. Moreover, a very likely potential link between such pathologies and obesity is the adipose tissue, which functions as an endocrine organ. Since obesity serves as general key to metabolism related disorders and complications, the adipose tissue can be a useful tool in predicting such pathologies. In the present mini review work, several representative studies are discussed with respect to the effectiveness of adipose tissue as a valuable biomarker along with other factors …",0
Message dissemination dynamics in biological communication systems: A reaction-diffusion approach,2017,https://ieeexplore.ieee.org/abstract/document/7998265/,"Biological systems ranging from simple ecology models to biochemical interactions in molecular biology, have profited profoundly by the advances and potentials of nanotechnology, especially those in lower dimensions. Molecular nanonetworks, the outcome of this adjacency, have been under great growth, the result of which was the establishment of molecular communication paradigm. Under this paradigm, we study the message dissemination dynamics in a biological communication system, by a model typical of electromagnetic networks. Applying a reaction-diffusion mathematical model of double diffusivity in a biological communication system, we compare the outcome with the simulation results. To this aim and based on a commercial tool, a set of efficient simulation scenarios, for the precise prediction of message dissemination dynamics were run, under the newly developed simulation framework. In …",0
Ensemble feature selection using rank aggregation methods for population genomic data,2016,https://dl.acm.org/doi/abs/10.1145/2903220.2903233,"Single Nucleotide Polymorphisms (SNPs) constitute important genetic markers with numerous medical and biological applications of high scientific and economic interest. SNP datasets are typically high dimensional, containing up to million features. Reasons originating from both biology and machine learning, dictate to perform feature selection which is mainly performed after feature evaluation. In this paper we present methods for SNP evaluation and eventually selection, based on combining results obtained from established genetic marker evaluation methods originating from the field of population genetics. To achieve this we have formulated the feature selection task as a ranking aggregation problem, which is a classical problem in social choice and voting theory.",1
Feature Evaluation Metrics for Population Genomic Data,2014,https://link.springer.com/chapter/10.1007/978-3-319-07064-3_36,"Single Nucleotide Polymorphisms (SNPs) are considered nowadays one of the most important class of genetic markers with a wide range of applications with both scientific and economic interests. Although the advance of biotechnology has made feasible the production of genome wide SNP datasets, the cost of the production is still high. The transformation of the initial dataset into a smaller one with the same genetic information is a crucial task and it is performed through feature selection. Biologists evaluate features using methods originating from the field of population genetics. Although several studies have been performed in order to compare the existing biological methods, there is a lack of comparison between methods originating from the biology field with others originating from the machine learning. In this study we present some early results which support that biological methods perform slightly …",0
An Applied Energy Management Approach in Intelligent Environments based on a Hybrid Agent Architecture,2014,https://www.researchgate.net/profile/Efstratios-Kontopoulos/publication/281616720_An_Applied_Energy_Management_Approach_in_Intelligent_Environments_based_on_a_Hybrid_Agent_Architecture/links/55eff4fc08aef559dc44f268/An-Applied-Energy-Management-Approach-in-Intelligent-Environments-based-on-a-Hybrid-Agent-Architecture.pdf,"This paper presents a framework for ambient sensing and managing a University building aimed at energy savings and user comfort. The system builds upon previous work, using a Semantic Web Service middleware for unifying the various heterogeneous sensor and actuator networks. Two applications are introduced in the framework, the Manager App and the Rule App. The latter incorporates a hybrid intelligent agent that enables both reactive and deliberate manipulation of the environment, based on user-configurable policies expressed in defeasible logic. The Manager App provides users with advanced control and renders the system sustainable. Specifically, it allows bypassing the policies and manually administrating the infrastructure, eg during exceptional or emergency cases. The framework is deployed and evaluated at a University course office, guaranteeing 20% daily energy savings on controlled devices, aggregated to 17% total per room savings.",1
A Holistic Virtual Laboratory on Wireless Communications and Sensor Networks.,2013,http://users.ics.forth.gr/~cliaskos/files/jrn/IJIM.pdf,"Virtual laboratories have evolved into an ade-quately mature educational tool for multiple fields of study. Their use is especially beneficial to modern topics such as modern wireless communications. Related solutions in this field explored various approaches and architectures in designing such a virtual environment. The presented software package combines these fragmentary conclusions to a holistic and extensible laboratory architecture. Classic and modern topics, such as propagation, green networking, indoor communications and sensor networks are discussed through interactive 2D/3D environments. The student is also introduced to field measurement procedures and ray tracing principles. Statistical assessment in the context of a postgraduate course in wireless communications demonstrates the educational benefits of the approach.",1
Autonomous Selection of Inter-Task Mappings in Transfer Learning,2013,https://www.aaai.org/ocs/index.php/SSS/SSS13/paper/viewPaper/5751,"When transferring knowledge between reinforcement learning agents with different state representations or actions, past knowledge must be efficiently mapped so that it assists learning. The majority of the existing approaches use pre-defined mappings given by a domain expert. To overcome this limitations and allow autonomous transfer learning, this paper introduces a method for weighting and using multiple inter-task mappings, named COMBREL. Experimental results show that the use of multiple inter-task mappings, accompanied with a selection mechanism, can significantly boost the performance of transfer learning, relative to learning without transfer and relative to using a single hand-picked mapping.",1
"Virtual laboratories on wireless communications: A contemporary, extensible approach",2012,https://ieeexplore.ieee.org/abstract/document/6201078/,"The present work demonstrates a novel, free and open-source educational software package on wireless communications. Targeting graduate and post-graduate studies, the package covers issues of antennas and propagation, wireless channel modeling (fading, shadowing, path loss, Doppler effect), static and adaptive modulation, client mobility and network planning applied to DVB/T and indoor networks (WiFi, femtocell) settings. The corresponding packages are fully interactive and parametric, offering 3D GUIs, ray traced maps and connection to field measurements. Being extensible via the addition of simple text files, the presented package constitutes a concrete approach that was missing from the related approaches that follow the virtual laboratories paradigm.",1
Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics): Preface,2012,https://ir.lib.uth.gr/xmlui/handle/11615/30497,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence 
and Lecture Notes in Bioinformatics): Preface Toggle navigation English Ελληνικά Deutsch 
français italiano español Ελληνικά English Ελληνικά Deutsch français italiano español Σύνδεση 
Toggle navigation Προβολή τεκμηρίου Ιδρυματικό Αποθετήριο Πανεπιστημίου Θεσσαλίας 
Επιστημονικές Δημοσιεύσεις Μελών ΠΘ (ΕΔΠΘ) Δημοσιεύσεις σε περιοδικά, συνέδρια, κεφάλαια 
βιβλίων κλπ. Προβολή τεκμηρίου Ιδρυματικό Αποθετήριο Πανεπιστημίου Θεσσαλίας 
Επιστημονικές Δημοσιεύσεις Μελών ΠΘ (ΕΔΠΘ) Δημοσιεύσεις σε περιοδικά, συνέδρια, κεφάλαια 
βιβλίων κλπ. Προβολή τεκμηρίου Όλο το DSpace Κοινότητες & Συλλογές Ανά ημερομηνία 
δημοσίευσης Συγγραφείς Τίτλοι Λέξεις κλειδιά Lecture Notes in Computer Science (including 
subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics): Preface , I.…",0
Mining for mutually exclusive gene expressions,2010,https://link.springer.com/chapter/10.1007/978-3-642-12842-4_29,"Association rules mining is a popular task that involves the discovery of co-occurences of items in transaction databases. Several extensions of the traditional association rules mining model have been proposed so far, however, the problem of mining for mutually exclusive items has not been investigated. Such information could be useful in various cases in many application domains like bioinformatics (e.g. when the expression of a gene excludes the expression of another) In this paper, we address the problem of mining pairs and triples of genes, such that the presence of one excludes the presence of the other. First, we provide a concise review of the literature, then we define this problem, we propose a probability-based evaluation metric, and finally a mining algorithm that we apply on gene expression data gaining new biological insights.",1
Transferring experience in reinforcement learning through task decomposition.,2009,https://www.academia.edu/download/39820865/Transferring_experience_in_reinforcement20151109-10836-105lda4.pdf,"Transfer learning refers to the process of conveying experience from a simple task to another more complex (and related) task in order to reduce the amount of time that is required to learn the latter task. Typically, in a transfer learning procedure the agent learns a behavior in a source task, and it uses the gained knowledge in order to speed up the learning process in a target task. Reinforcement Learning algorithms are time expensive when they learn from scratch, especially in complex domains, and transfer learning comprises a suitable solution to speed up the training process. In this work we propose a method that decomposes the target task in several instances of the source task and uses them to extract an adviced action for the target task. We evaluate the efficacy of the proposed approach in the robotic soccer Keepaway domain. The results demonstrate that the proposed method helps to reduce the training time of the target task.",1
Multi-label classification bibliography,2008,http://mlkd.csd.auth.gr/multilabel/multilabel_bib.pdf,"Multi-Label Classification Bibliography Page 1 Multi-Label Classification Bibliography 
Grigorios Tsoumakas, Ioannis Katakis and Ioannis Vlahavas Department of Informatics, 
Aristotle University of Thessaloniki 54124 Thessaloniki, Greece {greg,katak,vlahavas}@csd.auth.gr 
August 31, 2008 1 Multi-Label Classification Bibliography [1], [2], [3], [5], [4], [6], [7], [8], [9], [10], 
[11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [28], [27], [29], [30], 
[31], [32], [33], [34], [35], [36], [37], [38], [39], [40], [41], [42], [43], [44], [45], [46], [47], [48], [49], [50], 
[51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65]. References [1] Zafer 
Barutcuoglu, Robert E. Schapire, and Olga G. Troyanskaya. Hierarchical multi-label prediction 
of gene function. Bioinformatics, 22(7):830– 836, 2006. [2] H. Blockeel, L. Schietgat, J. 
Struyf, S. Dz?eroski, and A. Clare. Decision trees for hierarchical multilabel classification: . …",0
Active knowledge-based systems,2000,https://www.sciencedirect.com/science/article/pii/B9780124438750500021,"Knowledge is the information about a specific domain needed by a computer program to enable it to exhibit intelligent behavior with regard to a specific problem. Knowledge includes information about both real-world entities and the relationships between them. Knowledge can also take the form of procedures for combining and operating on information. Computer programs that encapsulate such knowledge are called “knowledge-based systems.” This chapter discusses some existing approaches to building a knowledge base management system (KBMS) by integrating one or more rule types into a database management systems (DBMS), giving emphasis to solutions based on the reactive behavior of active knowledge-based systems. The implementation techniques found in various published systems are presented and compared in the chapter according to their functionality and efficiency …",0
A neural entity coreference resolution review,2021,https://www.sciencedirect.com/science/article/pii/S0957417420311143,"Entity Coreference Resolution is the task of resolving all mentions in a document that refer to the same real world entity and is considered as one of the most difficult tasks in natural language understanding. It is of great importance for downstream natural language processing tasks such as entity linking, machine translation, summarization, chatbots, etc. This work aims to give a detailed review of current progress on solving Coreference Resolution using neural-based approaches. It also provides a detailed appraisal of the datasets and evaluation metrics in the field, as well as the subtask of Pronoun Resolution that has seen various improvements in the recent years. We highlight the advantages and disadvantages of the approaches, the challenges of the task, the lack of agreed-upon standards in the task and propose a way to further expand the boundaries of the field.",1
FIFS: A data mining method for informative marker selection in high dimensional population genomic data,2017,https://www.sciencedirect.com/science/article/pii/S0010482517303189,"Single Nucleotide Polymorphism (SNPs) are, nowadays, becoming the marker of choice for biological analyses involving a wide range of applications with great medical, biological, economic and environmental interest. Classification tasks i.e. the assignment of individuals to groups of origin based on their (multi-locus) genotypes, are performed in many fields such as forensic investigations, discrimination between wild and/or farmed populations and others. Τhese tasks, should be performed with a small number of loci, for computational as well as biological reasons. Thus, feature selection should precede classification tasks, especially for Single Nucleotide Polymorphism (SNP) datasets, where the number of features can amount to hundreds of thousands or millions.In this paper, we present a novel data mining approach, called FIFS – Frequent Item Feature Selection, based on …",0
Semantically aware web service composition through AI planning,2015,https://www.worldscientific.com/doi/abs/10.1142/S0218213014500158,"Web service composition is a significant problem as the number of available web services increases; however, manual composition is not an efficient option. Automated web service composition can be performed using AI Planning techniques, utilizing descriptions of available atomic web services, enhanced with semantic awareness and relaxation. This paper discusses a unified, semantically aware approach, handling both semantic (OWL-S & SAWSDL) and non-semantic (WSDL) web service descriptions. In the first case, ontology analysis is adopted to semantically enhance the planning domains and problems, in order to deal with cases where exact syntactic input-to-output matching is not feasible. In the non-semantic descriptions case, semantic information is acquired utilizing alternative sources such as lexical thesauri. Concept similarity measures are applied and utilized to achieve the desired degree of …",0
Iridescent: A tool for rapid semantic annotation of web service descriptions,2013,https://dl.acm.org/doi/abs/10.1145/2479787.2479797,"Although the Semantic Web and Web Service technologies have already formed a synergy towards Semantic Web Services, their use remains limited. Potential adopters are usually discouraged by the number of different methodologies and the lack of tools, which both force them to acquire expert knowledge and commit to exhausting manual labor. This work proposes a novel functional and user-friendly graphical tool, named Iridescent, intended for both expert and non-expert users, to create and edit Semantic Web Service descriptions, following the SAWSDL recommendation. The tool's aim is twofold: to enable users manually create descriptions in a visual manner, providing a complete alternative to coding, and to semi-automate the process by matching elements and concepts and suggesting annotations. A state-of-the-art survey has been carried out to reveal critical points and requirements. The tool's …",0
Mopis: a multiple opinion summarizer,2008,https://link.springer.com/chapter/10.1007/978-3-540-87881-0_11,"Product reviews written by on-line shoppers is a valuable source of information for potential new customers who desire to make an informed purchase decision. Manually processing quite a few dozens, or even hundreds, of reviews for a single product is tedious and time consuming. Although there exist mature and generic text summarization techniques, they are focused primarily on article type content and do not perform well on short and usually repetitive snippets of text found at on-line shops. In this paper, we propose MOpiS, a multiple opinion summarization algorithm that generates improved summaries of product reviews by taking into consideration metadata information that usually accompanies the on-line review text. We demonstrate the effectiveness of our approach with experimental results.",1
Detection and prediction of rare events in transaction databases,2007,https://www.worldscientific.com/doi/abs/10.1142/S0218213007003564,"Rare events analysis is an area that includes methods for the detection and prediction of events, e.g. a network intrusion or an engine failure, that occur infrequently and have some impact to the system. There are various methods from the areas of statistics and data mining for that purpose. In this article we propose PREVENT, an algorithm which uses inter-transactional patterns for the prediction of rare events in transaction databases. PREVENT is a general purpose inter-transaction association rules mining algorithm that optimally fits the demands of rare event prediction. It requires only 1 scan on the original database and 2 over the transformed, which is considerably smaller and it is complete as it does not miss any patterns. We provide the mathematical formulation of the problem and experimental results that show PREVENT's efficiency in terms of run time and effectiveness in terms of sensitivity and specificity.",1
Ensemble selection for water quality prediction,2007,http://ftp.informatik.rwth-aachen.de/Publications/CEUR-WS/Vol-284/page429.pdf,"This paper studies the greedy ensemble selection algorithm for ensembles of regression models. We explore two interesting parameters of this algorithm: a) the direction of search (forward, backward), and b) the performance evaluation dataset (training set, validation set) on a large ensemble (200 models) of neural networks and support vector machines. Experimental comparison of the different parameters are performed on an application domain with important social and commercial value: water quality monitoring. In specific we experiment on real data collected from an underwater sensor system.",1
Web service composition using a deductive XML rule language,2005,https://link.springer.com/article/10.1007/s10619-004-0087-z,"This paper describes a knowledge-based Web Service composition system, called SWIM, which is based on the Service Domain model. Service Domains are communities of related Web Services that are mediated by a single Web Service, called the Mediator Service, which functions as a proxy for them. When a requestor sends a message to the Mediator Service one or more of the related Web Services are selected to dispatch the message and the results returned are aggregated to a single answer to the requestor. Mediator Services can be further composed to more complex Mediator Services that combine several selection and aggregation algorithms among many heterogeneous web services. The system utilizes the X-DEVICE deductive XML rule language for defining complex algorithms for selecting registered web services, combining the results, and synchronizing the workflow of information among …",0
