Title,Publication Year,Publication url,Abstract,Abstract entirety
A synergy of planning and ontology concept ranking for semantic web service composition,2008,https://link.springer.com/chapter/10.1007/978-3-540-88309-8_5,"This paper presents a prototype system that exploits planning and an ontology concept ranking algorithm for composing semantic Web services (PORSCE). The system exploits the inferencing capabilities of a Description Logics Reasoner in order to compute the subsumption hierarchy of the ontologies whose concepts are used in the OWL-S Profile descriptions as input and output concepts. The concept ranking algorithm is applied over this hierarchy in order to determine similar concepts based on different degrees of semantic matching relaxation, such as subclass or sibling hierarchical relationships. The domain independent planning system’s role is to semantically search the space of possible compositions of Web services, generating plans according to the desirable level of relaxation.",1
A System for Automated Agent Negotiation with Defeasible Logic-Based Strategies–Preliminary Report,2004,https://link.springer.com/chapter/10.1007/978-3-540-30504-0_18,"This paper reports on a system for automated agent negotiation. The negotiation strategies are expressed in defeasible logic, and are applied using the implemented reasoning system DR-DEVICE. The overall system architecture is described, and a particular 1-1 negotiation scenario is presented in detail.",1
DISARM: A social distributed agent reputation model based on defeasible logic,2016,https://www.sciencedirect.com/science/article/pii/S0164121216000492,"Agents act in open and thus risky environments with limited or no human intervention. Making the appropriate decision about who to trust in order to interact with is not only necessary but it is also a challenging process. To this end, trust and reputation models, based on interaction trust or witness reputation, have been proposed. Yet, they are often faced with skepticism since they usually presuppose the use of a centralized authority, the trustworthiness and robustness of which may be questioned. Distributed models, on the other hand, are more complex but they are more suitable for personalized estimations based on each agent's interests and preferences. Furthermore, distributed approaches allow the study of a really challenging aspect of multi-agent systems, that of social relations among agents. To this end, this article proposes DISARM, a novel distributed reputation model. DISARM treats Multi-agent Systems …",0
Semantically aware web service composition through AI planning,2015,https://www.worldscientific.com/doi/abs/10.1142/S0218213014500158,"Web service composition is a significant problem as the number of available web services increases; however, manual composition is not an efficient option. Automated web service composition can be performed using AI Planning techniques, utilizing descriptions of available atomic web services, enhanced with semantic awareness and relaxation. This paper discusses a unified, semantically aware approach, handling both semantic (OWL-S & SAWSDL) and non-semantic (WSDL) web service descriptions. In the first case, ontology analysis is adopted to semantically enhance the planning domains and problems, in order to deal with cases where exact syntactic input-to-output matching is not feasible. In the non-semantic descriptions case, semantic information is acquired utilizing alternative sources such as lexical thesauri. Concept similarity measures are applied and utilized to achieve the desired degree of …",0
Artificial intelligence techniques for the smart grid,2018,https://www.tandfonline.com/doi/full/10.1080/17512549.2017.1410362,"In recent years, there is a rush in Artificial Intelligence (AI) research to produce practical solutions for the Smart Grid, the anticipated new generation of energy (primarily electricity) networks that will be able to make efficient use of renewable energy sources, support real time and efficient demand response, as well as the large-scale deployment of electric vehicles (EVs). AI techniques and methodologies can be instrumental in addressing sustainability problems, for example, to increase the efficiency and effectiveness of the way we manage and allocate our natural and societal resources. The drive to use AI for the Smart Grid has in turn led to novel questions and challenges for AI research, and to the realization that only the cross-fertilization of ideas and mixing of various techniques originating in different (sub-) fields can lead to the Holy Grail of an electricity Grid that takes full advantage of AI technologies to deliver …",0
Providing a context-aware location based web service through semantics and user-defined rules,2014,https://dl.acm.org/doi/abs/10.1145/2611040.2611083,"In this paper, the design and the implementation of a novel context-aware location based service is presented, called"" Geo SPLIS/Geographic Semantic Personalized Location Information System"". Geo SPLIS offers users the capability to add their own contextualized preferences regarding Points of Interests (POIs) and combines them with POI owners group targeted offers to deliver high quality personalized information. In order to achieve this, the presented system a) collects data from external sources such as Google Places API, POIs' websites and Google+ b) adopts the schema. org ontology to represent people and places profiles, c) provides a user friendly web editor for adding rules at run time, d) uses RuleML and Jess compatible rules to model user preferences and group-targeted place offers and make them machine executable, e) stores data and rules in the Sesame RDF triple store and f) evaluates these …",0
Agent reasoning on the web using web services,2014,http://www.doiserbia.nb.rs/Article.aspx?id=1820-02141400038B,"In this paper we present an approach for reusing agent-based reasoning    capabilities by making them available for invocation as Web services. In this    way, we provide the missing link between the highly interoperable Web    services and the autonomicity and intelligence of agent-based systems, so    that the latter can be seamlessly integrated into the knowledge-rich    SemanticWeb environment without being compromised by isolated communication    platforms and languages or restricted to only one or just few reasoning    formalisms. We have achieved this by extending the EMERALD framework for    agent based reasoning with a Web service interface. Our approach is    exemplified by the development of an online system for intelligent brokering    of apartment rentals. The broker intelligence is captured as a defeasible    knowledge base, while its problem solving process involves the invocation of    third party defeasible reasoning Web services included into the EMERALD    framework.",1
Harm: A hybrid rule-based agent reputation model based on temporal defeasible logic,2012,https://link.springer.com/chapter/10.1007/978-3-642-32689-9_15,"Multi-agent systems are considered a modern medium of communication and interaction with limited or no human intervention. As intelligent agents are gradually enriched with Semantic Web technology, their use is constantly increasing. To this end, the degree of trust that can be invested in a certain agent is recognized as a vital issue. Current trust models are mainly based on agents’ direct experience (interaction trust) or reports provided by others (witness reputation). Though, lately, some combinations of them (hybrid models) were also proposed. To overcome their main drawbacks, in this paper we propose HARM, a hybrid, rule-based reputation model based on temporal defeasible logic. It combines the advantages of the hybrid approach and the benefits of a rule-based reputation modeling approach, providing a stable and realistic estimation mechanism with low bandwidth and computational …",0
Web service composition plans in owl-s,2011,https://link.springer.com/chapter/10.1007/978-3-642-29966-7_16,"One of the main visions of Semantic Web has been the ability of software agents to compose atomic web services in order to facilitate the automation of complex tasks. One of the approaches used in the past in order to automatically construct composite web services has been AI planning. The most important advantage of this approach is its dynamic character that reduces the interference of the user. Although there have been various attempts to utilize planning algorithms and systems in the composition process, there has been little work in the field of converting web service composition plans in OWL-S. This paper studies the use of two well established standards in expressing plans and composite web services, namely the Planning Domain Definition Language (PDDL) and the Ontology Web Language for Services (OWL-S) and suggests a method for translating the produced PDDL plans of any planning …",0
Visual modeling of defeasible logic rules with DR-VisMo,2008,https://www.worldscientific.com/doi/abs/10.1142/S0218213008004217,"The standardization of the Semantic Web has reached as far as ontologies and ontology languages. However, in order for the full potential of the Semantic Web to be achieved, the ability of reasoning over the available information is also essential. Rules can assist in this affair and various logics have been proposed for the Semantic Web domain. One of them is defeasible reasoning that deals with incomplete and conflicting information. However, despite its solid mathematical notation, it may be confusing to end users. To confront this downside, we proposed a representation schema for defeasible logic rule bases, which is based on directed graphs that feature distinct node and connection types. This paper presents DR-VisMo, a defeasible logic rule base editor and visualization system that implements this representation approach. The system also features a stratification algorithm for visualizing rule bases that …",0
HOOPO: A hybrid object-oriented integration of production rules owl ontologies,2008,https://ebooks.iospress.nl/doi/10.3233/978-1-58603-891-5-729,"We describe a framework for the development of production rule programs on top of OWL ontologies, following a hybrid Object-Oriented (OO) approach. The hybrid nature is realized by separating ontologies and rules, interfacing an external DL reasoner and a production rule engine. The OO nature is realized by mapping OWL ontologies into the OO model, in such a way, so to preserve the extensional ontology semantics when the OO ontology constructs are matched in the production rule conditions.",1
HAP RC: an automatically configurable planning system,2005,https://content.iospress.com/articles/ai-communications/aic335,"This paper presents an adaptive planning system, called HAP RC, which automatically fine-tunes its planning parameters according to the morphology of the problem in hand, through a combination of Planning, Machine Learning and Knowledge-Based techniques. The adaptation is guided by a rule-based system that sets planner configuration parameters based on measurable characteristics of the problem instance. The knowledge of the rule system has been acquired through a rule induction algorithm. Specifically, the approach of propositional rule learning was applied to a dataset produced by results from experiments on a large number of problems from various domains, including those used in the three International Planning Competitions. The improvement of the adaptive system over the original planner is assessed through thorough experiments in problems of both known and unknown domains.",1
Constraint Description in ADAM,1992,https://scholar.google.com/scholar?cluster=10465964133422376847&hl=en&oi=scholarr,Unknown,1
ORDAIN: An ontology for trust management in the Internet of Things,2017,https://link.springer.com/chapter/10.1007/978-3-319-69459-7_15,"The Internet of Things is coming and it has the potential to change our daily life. Yet, such a large scaled environment needs a semantic background to achieve interoperability and knowledge diffusion. Furthermore, this open, distributed and heterogeneous environment raises important challenges, such as trustworthiness among the various types of devices and participants. Developing and sharing ontologies that support trust management models and applications would be an effective step in achieving semantic interoperability on a large scale. Currently, most of the ontologies and semantic description frameworks in the Internet of Things are either context-based or at an early stage. This paper reports on identifying and incorporating social and non-social parameters involved in the Internet of Things in a general-purpose ontology that will support trust management. This ontology will include among …",0
Agents and knowledge interoperability in the semantic web era,2012,https://dl.acm.org/doi/abs/10.1145/2254129.2254140,"This tutorial will discuss about issues, technologies and tools that concern the way that the Semantic Web affects knowledge and information interchange among intelligent agents in multi-agent systems, as well as reasoning interoperability. First, the tutorial will discuss how semantic web rules and ontologies interact with each other in order to be used as the agent's internal knowledge base for environment awareness and decision making. Then, interoperability between reasoning systems for agents will be discussed. The issues involved in all the previous discussion will be exemplified using actual implemented tools for semantic web reasoning in multi-agents systems.",1
Cross-community interoperation between the EMERALD and rule responder multi-agent systems,2011,https://link.springer.com/chapter/10.1007/978-3-642-22546-8_5,"The vision of the Semantic Web allows users to delegate complex actions to intelligent agents, which will act on behalf of their users in a variety of real-life applications. This paper focuses on two Semantic Web enabled multi-agent systems, EMERALD and Rule Responder, which can be employed to assist communities of users based on Semantic Web and multi-agent standards such as RDF, OWL, RuleML, and FIPA. The present work demonstrates how these multi-agent systems can interoperate to automate collaboration across communities using a declarative, knowledge-based approach. In addition, a multi-step interaction scenario among agents is presented, demonstrating the usefulness of interoperating between the above systems, exemplifying a general approach to cross-community collaboration.",1
A visual programming tool for designing planning problems for semantic web service composition,2008,https://www.igi-global.com/chapter/visual-languages-interactive-computing/31045,"This chapter is concerned with the issue of knowledge representation for AI Planning problems, especially those related to Semantic Web Service composition. It discusses current approaches in encoding planning problems using the PDDL formal language and it presents ViTAPlan, a user-friendly visual tool for planning. More than just being a user friendly environment for executing the underlying planner, the tool serves as a unified planning environment for encoding a new problem, solving it, visualizing the solution and monitoring its execution on a simulation of the problem’s world. The tool consists of various sub-systems, each one accompanied by a graphical interface, which collaborate with each other and assist the user, either a knowledge engineer, a domain expert, an academic or even an end-user in industry, to carry out complex planning tasks, such as composing complex Semantic Web Services from …",0
Collecting university rankings for comparison using web extraction and entity linking techniques,2014,https://link.springer.com/chapter/10.1007/978-3-319-13206-8_2,"University rankings are rankings of institutions in higher education, ordered by combinations of factors. Rankings are conducted by various organizations, such as news media, websites, governments, academics and private corporations. Due to huge financial and other interests, the rankings of universities worldwide recently received increasing attention. The rankings are based on different criteria and collect data in various ways. As a result, there is a large divergence in the specific rankings of different institutions. In order to compare rankings so that safe conclusions about their reliability are drawn, data from the sites of different such ranking lists must be collected. In this paper we present this first step for university ranking comparison, namely we discuss in detail how we have developed a Prolog application, called URank, that collects the data, by (a) extracting them from the various ranking list web sites …",0
Knowledge-based e-contract negotiation among agents using semantic web technologies,2013,https://link.springer.com/chapter/10.1007/978-3-642-40495-5_22,"E-Commerce enabled new ways of transactions. Companies and individuals negotiate and make contracts every day. Practically, contracts are agreements between parties that must be kept. These agreements affect the involved parties irretrievably. Hence, negotiating them efficiently is proved vital. To this end we propose the use of intelligent agents, which benefit from Semantic Web technologies, such as RDF and RuleML, for data and policy exchanges. Each agent encounter is characterized by the interaction or negotiation protocol and each party’s strategy. This study defines a knowledge-based negotiation procedure where protocols and strategies are separated enabling reusability and thus enabling agent participation in interaction processes without the need of reprogramming. In addition, we present the integration of this methodology into a multi-agent knowledge-based framework and next a use …",0
Advanced agent discovery services,2012,https://dl.acm.org/doi/abs/10.1145/2254129.2254177,"The Semantic Web aims at augmenting the WWW with meaning, assisting people and machines in comprehending Web content and better satisfying their requests. Intelligent agents are considered to be greatly favored by Semantic Web technologies, because of the interoperability the latter will achieve. As a result, a plethora of multi-agent systems is already in use. One of the main problems in these systems is the lack of sufficient discovery and interaction monitoring tools. This paper reports on the design and implementation of advanced agent discovery services. These services are distinguished in two main categories; namely advanced semantic directory and discovery services (yellow pages) and trust-based discovery services which support among others interaction monitoring tools. Their implementation, including the associated graphical interface, was integrated into the EMERALD framework, a knowledge …",0
Extending a multi-agent reasoning interoperability framework with services for the semantic web logic and proof layers,2011,https://link.springer.com/chapter/10.1007/978-3-642-22546-8_4,"The ultimate vision of the Semantic Web (SW) is to offer an interoperable and information-rich web environment that will allow users to safely delegate complex actions to intelligent agents. Much work has been done for agents’ interoperability; a plethora of proposals and standards for ontology-based metadata and rule-based reasoning are already widely used. Nevertheless, the SW proof layer has been neglected so far, although it is vital for SW agents and human users to understand how a result came about, in order to increase the trust in the interchanged information. This paper focuses on the implementation of third party SW reasoning and proofing services wrapped as agents in a multi-agent framework. This way, agents can exchange and justify their arguments without the need to conform to a common rule paradigm. Via external reasoning and proofing services, the receiving agent can grasp the …",0
"Rule-Based Reasoning, Programming, and Applications: 5th International Symposium, RuleML 2011-Europe, Barcelona, Spain, July 19-21, 2011, Proceedings",2011,https://books.google.com/books?hl=en&lr=&id=n2OrCAAAQBAJ&oi=fnd&pg=PR2&dq=info:CEVL93pXpHkJ:scholar.google.com&ots=XnrVDdMeG-&sig=gUKizQ_PjvjwE2TR9zkDMv1h0Ww,"This book constitutes the refereed proceedings of the 5th International Symposium on Rules, RuleML 2011-Europe, held in Barcelona, Spain, in July 2011-collocated with the 22nd International Joint Conference on Artificial Intelligence, IJCAI 2011. It is the first of two RuleML events that take place in 2011. The second RuleML Symposium-RuleML 2011-America-will be held in Fort Lauderdale, FL, USA, in November 2011. The 18 revised full papers, 8 revised short papers and 3 invited track papers presented together with the abstracts of 2 keynote talks were carefully reviewed and selected from 58 submissions. The papers are organized in the following topical sections: rule-based distributed/multi-agent systems; rules, agents and norms; rule-based event processing and reaction rules; fuzzy rules and uncertainty; rules and the semantic Web; rule learning and extraction; rules and reasoning; and rule-based applications.",1
Translating Web Services Composition Plans to OWL-S Descriptions.,2011,https://www.scitepress.org/Papers/2011/31874/31874.pdf,Web Services technology has led to simpler and more rapid development of Web Applications with improved functionality by which several platforms through the globe can communicate to exchange data and cooperate for problem solving. Methods for automated web services composition are studied so as to enhance this type of software development. Many studies focus on converting the composition problem to a planning problem and solving it using known planning algorithms. This paper suggests a method for translating the produced PDDL plans of the above algorithms to OWL-S descriptions of the final composite web services. The result is a totally new web service that can later be discovered and invoked or even take part in a new composition.,1
"Guest Editors' Introduction: Rule Representation, Interchange, and Reasoning in Distributed, Heterogeneous Environments",2010,https://ieeexplore.ieee.org/abstract/document/5579954/,"The eight papers in this special section focus on the state-of-the-art approaches, solutions, and applications in the area of rule representation, reasoning, and interchange in the context of distributed, (partially) open, heterogeneous environments, such as the semantic Web, intelligent multiagent systems, event-driven architectures. and service-oriented computing.",1
Rule-based owl ontology reasoning using dynamic abox entailments,2008,https://ebooks.iospress.nl/volumearticle/4472,"In the rule-based OWL reasoning paradigm, ontologies are mapped into an internal rule engine representation format and rules are applied, such as TBOX and ABOX OWL entailment rules, in order to deduce new knowledge. In this paper we briefly introduce the notion of dynamically generating ABOX entailment rules in order to enhance the ABOX reasoning performance of a rule engine. The proposed methodology is still based on entailments rules for reasoning, using generic TBOX entailments for handling OWL semantics about concepts and roles, and dynamic ABox entailments for handling ontology instances.",1
Ontology development for computer-supported collaborative learning scripts,2007,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.510.296&rep=rep1&type=pdf,"This paper presents an ongoing effort to develop an ontology for Computer-Supported Collaborative Learning (CSCL) Scripts. Our work merges the field of collaborative learning with the field of semantic web and provides a framework for the formalization of collaboration scripts using the OWL language. Collaboration scripts are didactic scenarios that prescribe learners’ interactions in collaborative settings. A script comprises a number of phases and each phase specifies the activity that learners have to perform, the composition of the group, the distribution of the activity, the mode of interaction and the phase duration. Scripts can also be positioned along various design dimensions, such as their granularity, coercion degree and locus of control. The presented ontology is being developed with the purpose of formalizing scripts in order to promote their reusability and portability between various computer-supported learning platforms. We discuss design decisions and illustrate how this ontology could be beneficial when embedded in a knowledge-based system that supports collaborative learning.",1
O-DEVICE: An object-oriented knowledge base system for OWL ontologies,2006,https://link.springer.com/chapter/10.1007/11752912_27,"This paper reports on the implementation of a rule system, called O-DEVICE, for reasoning about OWL instances using deductive rules. O-DEVICE exploits the rule language of the CLIPS production rule system and transforms OWL ontologies into an object-oriented schema of COOL. During the transformation procedure, OWL classes are mapped to COOL classes, OWL properties to class slots and OWL instances to COOL objects. The purpose of this transformation is twofold: a) to exploit the advantages of the object-oriented representation and access all the properties of instances in one step, since properties are encapsulated inside resource objects; b) to be able to use a deductive object-oriented rule language for querying and creating maintainable views of OWL instances, which operates over the object-oriented schema of CLIPS, and c) to answer queries faster, since the implied relationships due to …",0
Graphical representation of defeasible logic rules using digraphs,2006,https://link.springer.com/chapter/10.1007/11752912_61,"Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and conflicting information. Nevertheless, it is based on solid mathematical formulations and is not fully comprehensible by end users, who often need graphical trace and explanation mechanisms for the derived conclusions. Directed graphs (or digraphs) can assist in this affair, but their applicability is balanced by the fact that it is difficult to associate data of a variety of types with the nodes and the connections in the graph. In this paper we try to utilize digraphs in the graphical representation of defeasible rules, by exploiting their expressiveness, but also trying to counter their major disadvantage, by defining multiple node and connection types.",1
Semantic web: Vision and technologies,2005,https://intelligence.csd.auth.gr/wp-content/uploads/2019/03/conf-cs-halkidiki-bassiliades.pdf,"This paper introduces the vision behind the Semantic Web by using illustrative examples of how interaction with the future Web will be through the use of intelligent personal agents. Furthermore, the paper overviews the current Semantic Web technologies that will carry out this vision. Finally, the paper briefly presents the research on Semantic Web carried out at the Department of Informatics of the Aristotle University of Thessaloniki.",1
Web services for adaptive planning,2004,http://lpis.csd.auth.gr/publications/tsoumakas-ecai04workshop.pdf,"This paper presents the design and development of an adaptive planning system using the technology of Web services. The Web-based adaptive planning system consists of two modules that can work independently. The first one is called HAP-WS and is the Web service interface to the domain independent planner HAP (Highly Adjustable Planner) that can be customized through the adjustment of several parameters, either manually or automatically. In the manual mode, the user itself adjusts planner parameters giving explicitly the values. In the automatic mode, the second subsystem, called LAMP-WS, computes the values of the planning parameters of HAP. LAMP-WS is the Web service interface to the learning system LAMP (Lazy Adaptive Multicriteria Planning) that can automatically configure a planning system using instance-based learning on past performance data of that system. The two subsystems are implemented as independent Web services, which can be used stand-alone and reside in different servers in potentially different geographical locations.",1
A rule-based object-oriented OWL reasoner,2008,https://ieeexplore.ieee.org/abstract/document/4378372/,"In this paper, we describe O-DEVICE, a memory-based knowledge-based system for reasoning and querying OWL ontologies by implementing RDF/OWL entailments in the form of production rules in order to apply the formal semantics of the language. Our approach is based on a transformation procedure of OWL ontologies into an object-oriented schema and the application of inference production rules over the generated objects in order to implement the various semantics of OWL. In order to enhance the performance of the system, we introduce a dynamic approach of generating production rules for ABOX reasoning and an incremental approach of loading ontologies. O-DEVICE is built over the CLIPS production rule system, using the object-oriented language COOL to model and handle ontology concepts and RDF resources. One of the contributions of our work is that we enable a well-known and efficient …",0
DLEJena: A practical forward-chaining OWL 2 RL reasoner combining Jena and Pellet,2010,https://www.sciencedirect.com/science/article/pii/S157082680900064X,"This paper describes DLEJena, a practical reasoner for the OWL 2 RL profile that combines the forward-chaining rule engine of Jena and the Pellet DL reasoner. This combination is based on rule templates, instantiating at run-time a set of ABox OWL 2 RL/RDF Jena rules dedicated to a particular TBox that is handled by Pellet. The goal of DLEJena is to handle efficiently, through instantiated rules, the OWL 2 RL ontologies under direct semantics, where classes and properties cannot be at the same time individuals. The TBox semantics are treated by Pellet, reusing in that way efficient and sophisticated TBox DL reasoning algorithms. The experimental evaluation shows that DLEJena achieves more scalable ABox reasoning than the direct implementation of the OWL 2 RL/RDF rule set in the Jena’s production rule engine, which is the main target of the system. DLEJena can be also used as a generic framework for …",0
An empirical study on sea water quality prediction,2008,https://www.sciencedirect.com/science/article/pii/S0950705108000506,"This paper studies the problem of predicting future values for a number of water quality variables, based on measurements from under-water sensors. It performs both exploratory and automatic analysis of the collected data with a variety of linear and nonlinear modeling methods. The paper investigates issues, such as the ability to predict future values for a varying number of days ahead and the effect of including values from a varying number of past days. Experimental results provide interesting insights on the predictability of the target variables and the performance of the different learning algorithms.",1
The PORSCE II framework: Using AI planning for automated semantic web service composition,2013,https://www.cambridge.org/core/journals/knowledge-engineering-review/article/porsce-ii-framework-using-ai-planning-for-automated-semantic-web-service-composition/5A80CDF3D9710EF6DDF6B5D3796AE784,"This paper presents PORSCE II, an integrated system that performs automatic Semantic Web service composition exploiting artificial intelligence (AI) techniques, specifically planning. Essential steps in achieving Web service composition include the translation of the Web service composition problem into a solver-ready planning domain and problem, followed by the acquisition of solutions, and the translation of the solutions back to Web service terms. The solutions to the problem, that is, the descriptions of the desired composite service, are obtained by means of external domain-independent planning systems, they are visualized and finally evaluated. Throughout the entire process, the system exploits semantic information extracted from the semantic descriptions of the available Web services and the corresponding ontologies, in order to perform composition under semantic awareness and relaxation.",1
Τεχνητή νοημοσύνη,2006,https://opencourses.auth.gr/modules/document/file.php/OCRS118/%CE%A3%CE%B7%CE%BC%CE%B5%CE%B9%CF%8E%CF%83%CE%B5%CE%B9%CF%82%20%CE%BC%CE%B1%CE%B8%CE%AE%CE%BC%CE%B1%CF%84%CE%BF%CF%82/%CE%958%20-%20%CE%91%CE%B2%CE%B5%CE%B2%CE%B1%CE%B9%CF%8C%CF%84%CE%B7%CF%84%CE%B1-%CE%91%CF%83%CE%AC%CF%86%CE%B5%CE%B9%CE%B1.pdf,❑ Προσθετıκή Ιδıóτητα (η πıθανóτητα να ıσχύεı το Α ή το Β): P (Α∨ Β)= P (Α)+ P (Β)-P (Α∧ Β)❑ Πολ/στıκή Ιδıóτητα γıα δύο ανεξάρτητα γεγονóτα Α καı Β: P (Α∧ Β)= P (Α)• P (Β)❑ Πολ/στıκή Ιδıóτητα γıα δύο μη ανεξάρτητα γεγονóτα Α καı Β: P (Α∧ Β)= P (Α)• P (Β| Α),1
Combining a DL reasoner and a rule engine for improving entailment-based OWL reasoning,2008,https://link.springer.com/chapter/10.1007/978-3-540-88564-1_18,"We introduce the notion of the mixed DL and entailment-based (DLE) OWL reasoning, defining a framework inspired from the hybrid and homogeneous paradigms for integration of rules and ontologies. The idea is to combine the TBox inferencing capabilities of the DL algorithms and the scalability of the rule paradigm over large ABoxes. Towards this end, we define a framework that uses a DL reasoner to reason over the TBox of the ontology (hybrid-like) and a rule engine to apply a domain-specific version of ABox-related entailments (homogeneous-like) that are generated by TBox queries to the DL reasoner. The DLE framework enhances the entailment-based OWL reasoning paradigm in two directions. Firstly, it disengages the manipulation of the TBox semantics from any incomplete entailment-based approach, using the efficient DL algorithms. Secondly, it achieves faster application of the ABox …",0
Congestion management for urban EV charging systems,2013,https://ieeexplore.ieee.org/abstract/document/6687944/,"We consider the problem of managing Electric Vehicle (EV) charging at charging points in a city to ensure that the load on the charging points remains within the desired limits while minimizing the inconvenience to EV owners.We develop solutions that treat charging points and EV users as self-interested agents that aim to maximize their profit and minimize the impact on their schedule. In particular, we propose variants of a decentralised and dynamic approach as well as an optimal centralised static approach. We evaluated these solutions in a real setting based on the road network and the location of parking garages of a UK city and show that the optimal centralised (nondynamic) solution manages the congestion the best but does not scale well, while the decentralised solutions scale to thousands of agents.",1
Combining community-based knowledge with association rule mining to alleviate the cold start problem in context-aware recommender systems,2018,https://www.sciencedirect.com/science/article/pii/S0957417418300551,"Successful Location-Based Services should offer accurate and timely information consumption recommendations to their customers, relevant to their contextual situation. To achieve this and provide the best available recommendations to the user, researchers and developers analyse available data via exploiting data mining techniques. Unfortunately, in some cases, due to lack of available data (e.g. a relatively new member with a limited history) the above technologies and methods are not very effective. In this paper, a novel hybrid approach to alleviate the above-mentioned problem, known as cold start in context-aware recommender systems, is presented. This work aims to help researchers and developers to cope with this problem by combining a) community created knowledge, b) ontologies c) association rule mining and d) an innovative scoring function based on probability metrics.",1
E-DEVICE: An extensible active knowledge base system with multiple rule type support,2000,https://ieeexplore.ieee.org/abstract/document/877511/,"This paper describes E-DEVICE, an extensible active knowledge base system (KBS) that supports the processing of event-driven, production, and deductive rules into the same active OODB system. E-DEVICE provides the infrastructure for the smooth integration of various declarative rule types, such as production and deductive rules, into an active OODB system that supports low-level event-driven rules only by: (1) mapping each declarative rule into one event-driven rule, offering centralized rule selection control for correct run-time behavior and conflict resolution, and (2) using complex events to map the conditions of declarative rules and monitor the database to incrementally match those conditions. E-DEVICE provides the infrastructure for easily extending the system by adding: (1) new rule types as subtypes of existing ones, and (2) transparent optimizations to the rule matching network. The resulting system is …",0
EMERALD: A multi-agent system for knowledge-based reasoning interoperability in the semantic web,2010,https://link.springer.com/chapter/10.1007/978-3-642-12842-4_21,"The Semantic Web aims at augmenting the WWW with meaning, assisting people and machines in comprehending Web content and better satisfying their requests. Intelligent agents are considered to be greatly favored by Semantic Web technologies, because of the interoperability the latter will achieve. One of the main problems in agent interoperation is the great variety in reasoning formalisms, as agents do not necessarily share a common rule or logic formalism. This paper reports on the implementation of EMERALD, a knowledge-based framework for interoperating intelligent agents in the Semantic Web. More specifically, a multi-agent system was developed on top of JADE, featuring trusted, third party reasoning services, a reusable agent prototype for knowledge-customizable agent behavior, as well as a reputation mechanism for ensuring trust in the framework. Finally, a use case scenario is …",0
Rule-based approaches for energy savings in an ambient intelligence environment,2015,https://www.sciencedirect.com/science/article/pii/S1574119214000777,"This paper presents a novel real-world application for energy savings in a Smart Building environment. The proposed system unifies heterogeneous wireless sensor networks under a Semantic Web Service middleware. Two complementary and mutually exclusive rule-based approaches for enforcing energy-saving policies are proposed: a reactive agent based on production rules and a deliberative agent based on defeasible logic. The system was deployed at a Greek University, showing promising experimental results (at least 4% daily savings). Although the percentage of energy savings may seem low, the greatest merit of the method is ensuring that no energy is wasted by constantly enforcing the policies.",1
PersoNews: a personalized news reader enhanced by machine learning and semantic filtering,2006,https://link.springer.com/chapter/10.1007/11914853_62,"In this paper, we present a web-based, machine-learning enhanced news reader (PersoNews). The main advantages of PersoNews are the aggregation of many different news sources, machine learning filtering offering personalization not only per user but also for every feed a user is subscribed to, and finally the ability for every user to watch a more abstracted topic of interest by employing a simple form of semantic filtering through a taxonomy of topics.",1
An ontology-based decision support tool for optimizing domestic solar hot water system selection,2016,https://www.sciencedirect.com/science/article/pii/S0959652615011798,"In an effort to tackle climate change most countries utilize renewable energy sources. This is more pronounced in the building sector, which is currently one of the major consumers of energy, mostly in the form of heat. In order to further promote the use of domestic solar hot water systems in buildings, an ontology-based decision support tool has been developed and is presented in this paper. The proposed tool aids non-technical consumers to select a domestic solar hot water system tailored to their needs, containing up-to-date information on its components and interrelationships, installation costs etc., in the form of an ontology formulated in OWL (Web Ontology Language). The optimum system configurations are computed based on various specific parameters, such as number of occupants, daily hot water requirements and house location. The backbone of the proposed system is an ontology that represents the …",0
Visualizing Semantic Web proofs of defeasible logic in the DR-DEVICE system,2011,https://www.sciencedirect.com/science/article/pii/S0950705110001735,"The Semantic Web aims at improving the current Web, by augmenting its content with semantics and encouraging the cooperation among human users and machines. Since the basic Semantic Web infrastructure is reaching sufficient maturity, research efforts are shifting towards logic, proof and trust and rule-based systems inevitably concentrate most of the attention. Nevertheless, in order for human users to trust system answers, they have to be presented with adequate explanations that justify the derived results. And, even more importantly, these explanations have to be presented in a user-comprehensible format. Consequently, the focus in this work is on humans and the research area called proof visualization that features three main approaches: tree-based, graphical and logical/textual. Since each of the approaches presents advantages and disadvantages, this article proposes a fourth, hybrid visualization …",0
On the combination of textual and semantic descriptions for automated semantic web service classification,2009,https://link.springer.com/chapter/10.1007/978-1-4419-0221-4_13,"Semantic Web services have emerged as the solution to the need for automating several aspects related to service-oriented architectures, such as service discovery and composition, and they are realized by combining Semantic Web technologies and Web service standards. In the present paper, we tackle the problem of automated classification of Web services according to their application domain taking into account both the textual description and the semantic annotations of OWL-S advertisements. We present results that we obtained by applying machine learning algorithms on textual and semantic descriptions separately and we propose methods for increasing the overall classification accuracy through an extended feature vector and an ensemble of classifiers.",1
